Bot,Trade,Time,Date,Profit,Profit_last_tx,Wallet
SMA9_20.csv,Trade 29,19:34:54,2023-04-24,-24891.19,-5796.14,"{'USDT': 681882.7266638874, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 296.12995509342977, 'LTC': 1118.4230514454814, 'AVAX': 5768.9008396946565}"
SMA9_20.csv,Trade 30,20:35:20,2023-04-24,-23717.96,-307.95,"{'USDT': 878095.3460206918, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5768.9008396946565}"
SMA9_20.csv,Trade 31,21:46:38,2023-04-24,-24121.79,-461.51,"{'USDT': 975878.2152535162, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 32,23:47:28,2023-04-24,-24099.62,0,"{'USDT': 780702.5722535163, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 294.73821051041983, 'LTC': 1108.4486767378464, 'AVAX': 0.0}"
SMA9_20.csv,Trade 33,00:47:52,2023-04-25,-23268.53,0,"{'USDT': 292372.10975351627, 'BTC': 17.771966826033015, 'ETH': 0.0, 'BNB': 294.73821051041983, 'LTC': 1108.4486767378464, 'AVAX': 0.0}"
SMA9_20.csv,Trade 34,02:29:19,2023-04-25,-24726.01,0,"{'USDT': 96703.74315351626, 'BTC': 17.771966826033015, 'ETH': 105.75525164847043, 'BNB': 294.73821051041983, 'LTC': 1108.4486767378464, 'AVAX': 0.0}"
SMA9_20.csv,Trade 35,05:30:34,2023-04-25,-27372.82,58.95,"{'USDT': 194350.51229561836, 'BTC': 17.771966826033015, 'ETH': 105.75525164847043, 'BNB': 0.0, 'LTC': 1108.4486767378464, 'AVAX': 0.0}"
SMA9_20.csv,Trade 36,06:11:37,2023-04-25,-28614.75,-720.49,"{'USDT': 291217.84215573873, 'BTC': 17.771966826033015, 'ETH': 105.75525164847043, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 37,07:12:00,2023-04-25,-29512.9,-4729.58,"{'USDT': 970487.0958244962, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 38,09:12:48,2023-04-25,-29512.9,0,"{'USDT': 873438.3862244962, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 39,11:24:25,2023-04-25,-30314.14,0,"{'USDT': 776463.2842244962, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 40,15:25:58,2023-04-25,-29059.99,0,"{'USDT': 679364.3837244962, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 41,17:26:49,2023-04-25,-29940.77,0,"{'USDT': 344.2591244962241, 'BTC': 17.709370576209597, 'ETH': 106.6552927982408, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 42,18:27:14,2023-04-25,-30145.84,69.33,"{'USDT': 194419.5626648151, 'BTC': 17.709370576209597, 'ETH': 0.0, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 43,18:57:25,2023-04-25,-29630.94,0,"{'USDT': 350.2206648151041, 'BTC': 17.709370576209597, 'ETH': 106.42800688792857, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 44,19:27:38,2023-04-25,-31836.04,-583.23,"{'USDT': 193836.33718706926, 'BTC': 17.709370576209597, 'ETH': 0.0, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 45,20:28:05,2023-04-25,-22302.44,0,"{'USDT': 0.0, 'BTC': 17.709370576209597, 'ETH': 105.16294335235962, 'BNB': 293.43880477485646, 'LTC': 1086.069011087468, 'AVAX': 5662.118413068844}"
SMA9_20.csv,Trade 46,07:32:43,2023-04-26,-2930.97,4517.64,"{'USDT': 198541.45728533124, 'BTC': 17.709370576209597, 'ETH': 105.16294335235962, 'BNB': 293.43880477485646, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 47,08:02:56,2023-04-26,-2535.37,2640.64,"{'USDT': 395018.43597997824, 'BTC': 17.709370576209597, 'ETH': 0.0, 'BNB': 293.43880477485646, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 48,09:33:31,2023-04-26,-4643.39,1613.91,"{'USDT': 493731.2499062399, 'BTC': 17.709370576209597, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 49,11:34:19,2023-04-26,4779.26,0,"{'USDT': 292774.1635062399, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 50,12:04:31,2023-04-26,4395.41,0,"{'USDT': 192340.39440623988, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5683.857900396151}"
SMA9_20.csv,Trade 51,13:35:06,2023-04-26,9586.15,0,"{'USDT': 91388.24640623988, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 298.145741287655, 'LTC': 0.0, 'AVAX': 5683.857900396151}"
SMA9_20.csv,Trade 52,14:05:17,2023-04-26,10610.21,0,"{'USDT': 0.0, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 298.145741287655, 'LTC': 994.2150392323747, 'AVAX': 5683.857900396151}"
SMA9_20.csv,Trade 53,20:38:05,2023-04-26,29030.78,-159.07,"{'USDT': 91229.17199996271, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 298.145741287655, 'LTC': 0.0, 'AVAX': 5683.857900396151}"
SMA9_20.csv,Trade 54,21:38:28,2023-04-26,-3824.09,-3707.43,"{'USDT': 288907.6558123699, 'BTC': 17.709370576209597, 'ETH': 106.07674332919846, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 55,22:08:43,2023-04-26,-33575.06,-8453.94,"{'USDT': 966424.9454562017, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 56,05:11:42,2023-04-27,-33500.85,0,"{'USDT': 193278.01895620167, 'BTC': 16.719078720193092, 'ETH': 101.73669184409297, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5570.605187319884}"
SMA9_20.csv,Trade 57,05:41:54,2023-04-27,-31569.25,0,"{'USDT': 96436.14815620167, 'BTC': 16.719078720193092, 'ETH': 101.73669184409297, 'BNB': 0.0, 'LTC': 1091.6680284071695, 'AVAX': 5570.605187319884}"
SMA9_20.csv,Trade 58,06:12:07,2023-04-27,-32457.65,0,"{'USDT': 0.0, 'BTC': 16.719078720193092, 'ETH': 101.73669184409297, 'BNB': 290.3828610545067, 'LTC': 1091.6680284071695, 'AVAX': 5570.605187319884}"
SMA9_20.csv,Trade 59,11:14:07,2023-04-27,-35337.67,-2245.47,"{'USDT': 287475.13211671356, 'BTC': 16.719078720193092, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 1091.6680284071695, 'AVAX': 5570.605187319884}"
SMA9_20.csv,Trade 60,11:44:18,2023-04-27,-34499.89,-294.75,"{'USDT': 384022.2525490436, 'BTC': 16.719078720193092, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5570.605187319884}"
SMA9_20.csv,Trade 61,12:14:30,2023-04-27,-34637.02,1478.26,"{'USDT': 965362.9848776356, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 62,18:16:58,2023-04-27,-34554.9,0,"{'USDT': 386142.3241776356, 'BTC': 16.58818995528887, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 5475.846182643223}"
SMA9_20.csv,Trade 63,18:47:09,2023-04-27,-35206.46,0,"{'USDT': 96690.86927763559, 'BTC': 16.58818995528887, 'ETH': 101.76351488176853, 'BNB': 0.0, 'LTC': 1083.5505042677446, 'AVAX': 5475.846182643223}"
SMA9_20.csv,Trade 64,19:17:21,2023-04-27,-31706.02,0,"{'USDT': 0.0, 'BTC': 16.58818995528887, 'ETH': 101.76351488176853, 'BNB': 290.7121746170643, 'LTC': 1083.5505042677446, 'AVAX': 5475.846182643223}"
SMA9_20.csv,Trade 65,02:50:24,2023-04-28,-27663.83,-1191.92,"{'USDT': 95498.94936170563, 'BTC': 16.58818995528887, 'ETH': 101.76351488176853, 'BNB': 0.0, 'LTC': 1083.5505042677446, 'AVAX': 5475.846182643223}"
SMA9_20.csv,Trade 66,03:50:47,2023-04-28,-25981.68,2077.67,"{'USDT': 387087.9073172721, 'BTC': 16.58818995528887, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 1083.5505042677446, 'AVAX': 0.0}"
SMA9_20.csv,Trade 67,04:20:58,2023-04-28,-27806.48,5944.78,"{'USDT': 972193.5185446737, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 68,09:22:59,2023-04-28,-27806.48,0,"{'USDT': 777754.8147446737, 'BTC': 0.0, 'ETH': 101.4392236018364, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 69,09:53:11,2023-04-28,-27415.78,0,"{'USDT': 583227.0473446737, 'BTC': 0.0, 'ETH': 101.4392236018364, 'BNB': 0.0, 'LTC': 1079.2707911673324, 'AVAX': 5461.195042111174}"
SMA9_20.csv,Trade 70,10:23:23,2023-04-28,-29410.43,0,"{'USDT': 97874.68134467368, 'BTC': 16.518478108826407, 'ETH': 101.4392236018364, 'BNB': 0.0, 'LTC': 1079.2707911673324, 'AVAX': 5461.195042111174}"
SMA9_20.csv,Trade 71,10:53:35,2023-04-28,-33386.11,-2699.95,"{'USDT': 580527.1020977859, 'BTC': 0.0, 'ETH': 101.4392236018364, 'BNB': 0.0, 'LTC': 1079.2707911673324, 'AVAX': 5461.195042111174}"
SMA9_20.csv,Trade 72,12:24:12,2023-04-28,-33138.0,-1146.85,"{'USDT': 676644.1348389426, 'BTC': 0.0, 'ETH': 101.4392236018364, 'BNB': 0.0, 'LTC': 1079.2707911673324, 'AVAX': 0.0}"
SMA9_20.csv,Trade 73,14:25:01,2023-04-28,-33336.12,-873.39,"{'USDT': 870209.4469237308, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 1079.2707911673324, 'AVAX': 0.0}"
SMA9_20.csv,Trade 74,14:55:13,2023-04-28,-33605.94,-1079.27,"{'USDT': 966394.0598325634, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 75,20:27:28,2023-04-28,-33635.94,0,"{'USDT': 869754.6538325634, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 300.02920211114565, 'LTC': 0.0, 'AVAX': 0.0}"
SMA9_20.csv,Trade 76,21:58:06,2023-04-28,-33226.72,0,"{'USDT': 773076.2440325634, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 300.02920211114565, 'LTC': 1081.7769922792884, 'AVAX': 0.0}"
SMA9_20.csv,Trade 77,22:28:19,2023-04-28,-32963.79,0,"{'USDT': 289558.0575325634, 'BTC': 16.496325449512227, 'ETH': 0.0, 'BNB': 300.02920211114565, 'LTC': 1081.7769922792884, 'AVAX': 0.0}"
SMA9_20.csv,Trade 78,22:58:33,2023-04-28,-32586.9,0,"{'USDT': 192819.73113256338, 'BTC': 16.496325449512227, 'ETH': 0.0, 'BNB': 300.02920211114565, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 79,00:29:11,2023-04-29,-31715.76,0,"{'USDT': 0.0, 'BTC': 16.496325449512227, 'ETH': 101.58083813135849, 'BNB': 300.02920211114565, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 80,05:01:03,2023-04-29,-30931.91,-82.28,"{'USDT': 192737.450653677, 'BTC': 16.496325449512227, 'ETH': 0.0, 'BNB': 300.02920211114565, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 81,06:01:26,2023-04-29,-31716.26,570.05,"{'USDT': 289946.9121376882, 'BTC': 16.496325449512227, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 82,06:31:38,2023-04-29,-31211.26,0,"{'USDT': 96186.42233768819, 'BTC': 16.496325449512227, 'ETH': 101.90465385849299, 'BNB': 0.0, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 83,09:02:36,2023-04-29,-32510.75,0,"{'USDT': 0.0, 'BTC': 16.496325449512227, 'ETH': 101.90465385849299, 'BNB': 297.5144520188314, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
SMA9_20.csv,Trade 84,09:32:47,2023-04-29,-32844.92,29.75,"{'USDT': 96216.17378289007, 'BTC': 16.496325449512227, 'ETH': 101.90465385849299, 'BNB': 0.0, 'LTC': 1081.7769922792884, 'AVAX': 5505.880842344906}"
